ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1074193624,For a Great Kaws,Indie Rock,Music,USD,2014-05-31,2500.00,2014-04-01 03:02:44,450.00,failed,19,US,450.00,450.00,2500.00
1074199491,To the Max Photography (Canceled),Photography,Photography,USD,2015-03-07,10500.00,2015-01-21 00:14:04,0.00,canceled,0,US,0.00,0.00,10500.00
1074200636,We Can Care,Web,Technology,USD,2017-03-05,60000.00,2017-01-04 01:33:58,27.00,failed,1,US,27.00,27.00,60000.00
1074207169,"Kidscapes,Firepits,Landscapes,Waterfalls",Design,Design,USD,2015-03-28,15000.00,2015-02-26 02:30:31,0.00,failed,0,US,0.00,0.00,15000.00
107421835,Queens Over Kings Goes To Hollywood,Music,Music,USD,2015-05-09,11000.00,2015-03-25 17:47:16,1504.00,failed,13,US,1504.00,1504.00,11000.00
1074225331,John Cage Centennial: featuring The Vexations Project,Music,Music,USD,2012-09-15,900.00,2012-08-27 17:59:11,1420.00,successful,26,US,1420.00,1420.00,900.00
107424096,Stories of Rape And Sexual Violence in India,People,Photography,USD,2016-01-29,18000.00,2015-12-15 05:25:12,37326.00,successful,421,US,37326.00,37326.00,18000.00
107424460,Golden Age Horror Comic Book Cover Playing Cards,Playing Cards,Games,USD,2014-12-22,500.00,2014-11-22 07:32:09,1168.50,successful,79,US,1168.50,1168.50,500.00
1074253929,The Script (short film),Shorts,Film & Video,USD,2011-10-13,500.00,2011-09-13 21:45:21,501.00,successful,6,US,501.00,501.00,500.00
1074270396,Vintage Grille,Restaurants,Food,USD,2015-01-07,15000.00,2014-12-08 17:17:17,2841.00,failed,27,US,2841.00,2841.00,15000.00
1074270937,American Style Bakery in NL,Small Batch,Food,EUR,2017-02-11,1000.00,2017-01-12 15:01:49,35.00,failed,2,NL,0.00,37.27,1065.00
1074274011,"Music Makers, World Shakers",Music,Music,USD,2017-07-21,2800.00,2017-06-21 13:13:59,0.00,failed,0,US,0.00,0.00,2800.00
1074274940,SKINNERS: Revolutionary Ultraportable Footwear with Silver,Product Design,Design,USD,2016-07-21,10000.00,2016-06-07 16:26:18,654557.00,successful,9624,US,241776.00,654557.00,10000.00
1074280250,"Yummiloo, an animated tv show for kids about eating well",Animation,Film & Video,USD,2015-06-10,72000.00,2015-05-16 16:00:55,75115.00,successful,378,US,75115.00,75115.00,72000.00
1074285682,"Distributing Granmda, how do you know God is real?",Children's Books,Publishing,USD,2012-10-06,5000.00,2012-09-06 00:59:11,25.00,failed,1,US,25.00,25.00,5000.00
1074285796,Save Maison Martin Margiela!,Fashion,Fashion,USD,2015-04-21,1000.00,2015-03-22 22:07:51,0.00,failed,0,US,0.00,0.00,1000.00
1074286257,Ballz Pancake Balls - Get a pair! (Canceled),Food,Food,USD,2015-12-01,64852.00,2015-10-21 22:19:58,140.00,canceled,5,US,140.00,140.00,64852.00
1074288501,Shadow Era: Shattered Fates - Cross Platform Card Game,Video Games,Games,CAD,2013-12-12,50000.00,2013-11-12 06:14:35,78367.56,successful,1263,CA,74798.40,73550.03,46926.33
1074295052,Cornerstep,Product Design,Design,USD,2018-01-18,25000.00,2017-12-19 23:10:10,200.00,live,2,US,0.00,200.00,25000.00
1074302007,OOF-DAH! The Organic Farm Strategy Game,Tabletop Games,Games,USD,2017-09-26,500.00,2017-08-27 11:03:44,208.00,failed,10,US,61.00,208.00,500.00
1074312321,To Belong – The Animated Series,Animation,Film & Video,SEK,2016-12-14,1300000.00,2016-11-15 18:00:35,101049.82,failed,272,SE,380.53,10776.00,138632.66
1074315107,"""Mexico Creates Handmade Design""",Product Design,Design,MXN,2017-11-30,50000.00,2017-10-31 16:39:03,50000.00,successful,3,MX,0.00,2677.52,2677.52
1074317279,Bandier JKT,Fashion,Fashion,DKK,2016-01-20,150000.00,2015-12-21 18:21:32,0.00,failed,0,DK,0.00,0.00,21725.91
107432107,Medieval Combat table top game,Tabletop Games,Games,USD,2013-09-23,3000.00,2013-08-24 13:11:34,0.00,failed,0,US,0.00,0.00,3000.00
1074323215,Same Love: The Documentary (Canceled),Documentary,Film & Video,USD,2014-05-01,8000.00,2014-03-26 16:58:53,296.00,canceled,12,US,296.00,296.00,8000.00
1074341062,7 Inches & Other Delights - another record about records!,Rock,Music,USD,2013-12-10,2200.00,2013-11-01 03:57:57,2501.06,successful,68,US,2501.06,2501.06,2200.00
1074343168,Support No Justice No Peas: Getting a Veggie in the Hood,Documentary,Film & Video,USD,2010-08-31,12500.00,2010-07-01 04:01:19,1291.00,failed,7,US,1291.00,1291.00,12500.00
1074350329,Vanishing Point Ruler,Product Design,Design,EUR,2018-01-12,120.00,2017-12-03 09:25:44,4080.00,live,101,AT,1718.54,4951.88,145.64
1074358295,New Regicide Album 2013,Rock,Music,USD,2013-02-11,6000.00,2012-12-13 06:03:15,420.00,failed,14,US,420.00,420.00,6000.00
1074359212,The Winemakers of Paso Robles Large Format Photography Book,Art Books,Publishing,USD,2017-03-02,10000.00,2017-01-31 05:11:41,30517.00,successful,177,US,2660.00,30517.00,10000.00
1074362140,Forgotten Identity (Canceled),Documentary,Film & Video,USD,2012-02-17,30000.00,2012-01-18 16:40:02,0.00,canceled,0,US,0.00,0.00,30000.00
1074363901,exposing airlines notorious involuntary bumping practices,Apps,Technology,USD,2015-02-05,5000.00,2015-01-06 23:15:01,110.00,canceled,4,US,110.00,110.00,5000.00
1074367099,Help with new things for seeyouinsleep (Canceled),Indie Rock,Music,USD,2009-07-14,500.00,2009-05-22 23:01:21,7.00,canceled,1,US,7.00,7.00,500.00
1074374112,Bea - A Documentary Film,Documentary,Film & Video,USD,2015-03-01,35000.00,2015-01-30 15:00:31,36311.00,successful,310,US,36311.00,36311.00,35000.00
1074389660,Forget The Label - Fashion Made By You ! (Canceled),Fashion,Fashion,GBP,2014-01-28,500.00,2014-01-14 08:37:51,0.00,canceled,0,GB,0.00,0.00,822.79
1074390768,"'The Slingsby Hornets' Ltd Ed (250) 7"" Vinyl Single",Rock,Music,GBP,2014-03-29,250.00,2014-02-27 19:04:05,268.00,successful,12,GB,446.88,444.13,414.30
1074405592,CulSire  (Kul-Sire) ~ Where Culture Meets Desire,Web,Technology,USD,2014-02-13,10000.00,2014-01-14 04:10:46,10131.00,successful,125,US,10131.00,10131.00,10000.00
1074405865,Sculpting Photography,Photography,Photography,USD,2011-07-01,3000.00,2011-06-01 22:19:11,150.00,failed,3,US,150.00,150.00,3000.00
1074411242,Desert in the City - Hardcover Book,Photography,Photography,EUR,2017-03-07,30000.00,2017-02-05 15:54:33,12590.00,failed,199,FR,1894.37,13352.99,31818.09
1074416711,"""Lil John"" Video Shoot...YEAAAAAAUHHHHH!",Hip-Hop,Music,USD,2013-05-05,3000.00,2013-04-05 02:32:42,0.00,failed,0,US,0.00,0.00,3000.00
107443875,Marathon Gold (This Generation's Gatorade But MG is Organic),Drinks,Food,USD,2017-02-18,20000.00,2017-01-19 14:17:12,22.00,canceled,2,US,5.00,22.00,20000.00
1074445124,New Studio Album for Encouragement and Inspiration,Faith,Music,USD,2017-05-08,10000.00,2017-04-08 01:15:01,175.00,failed,3,US,200.00,175.00,10000.00
1074446664,A DOG’S LIFE GAME – Be A Canine Hero!,Tabletop Games,Games,USD,2017-09-08,20000.00,2017-08-08 18:18:34,51286.02,successful,726,US,26918.00,51286.02,20000.00
1074447293,Help Destroy an Insurgent Flash-Mob Musical,Theater,Theater,USD,2012-05-02,7000.00,2012-04-18 18:28:20,0.00,failed,0,US,0.00,0.00,7000.00
1074462797,All Lives Matter*,Fashion,Fashion,USD,2015-09-25,5000.00,2015-09-10 01:58:14,0.00,failed,0,US,0.00,0.00,5000.00
1074484037,Wild by Nature Photography,Nature,Photography,USD,2014-12-25,8000.00,2014-11-25 22:07:09,0.00,failed,0,US,0.00,0.00,8000.00
1074488707,Science Fiction/Fantasy Bookstore & Bar: Worlds Of Wonder,Fiction,Publishing,USD,2015-03-06,45000.00,2015-02-04 02:11:00,12296.00,failed,130,US,12296.00,12296.00,45000.00
1074492836,Kamala Tapes Limited Edition | Button Press Maker complete!,DIY,Crafts,USD,2016-04-21,500.00,2016-03-22 07:31:23,505.00,successful,15,US,505.00,505.00,500.00
1074493716,English countryside colouring book,Nonfiction,Publishing,GBP,2015-10-10,2600.00,2015-09-15 13:47:17,49.00,failed,4,GB,75.70,75.67,4015.20
1074494350,Robo Lamp,Product Design,Design,USD,2012-04-27,3500.00,2012-03-13 03:00:17,121.00,failed,6,US,121.00,121.00,3500.00
1074495417,Haloed Houseplant Holiday Cards,Stationery,Crafts,USD,2016-11-10,1100.00,2016-10-19 19:58:17,1396.00,successful,40,US,322.00,1396.00,1100.00
1074496717,The Light In Their Eyes,Film & Video,Film & Video,USD,2015-12-24,10000.00,2015-11-24 18:23:02,1076.00,failed,17,US,1076.00,1076.00,10000.00
1074498127,American Dynasty: A Political Board Game,Tabletop Games,Games,USD,2016-11-09,25000.00,2016-10-11 15:02:36,7395.00,canceled,97,US,2405.00,7395.00,25000.00
1074499629,The Love of Life,Film & Video,Film & Video,USD,2012-01-30,72000.00,2011-12-31 23:56:39,290.00,failed,6,US,290.00,290.00,72000.00
1074502770,The Ghost Rebellion: Ministry of Peculiar Occurrences Book 5,Fiction,Publishing,USD,2015-11-16,6000.00,2015-10-17 03:30:44,21837.50,successful,419,US,21837.50,21837.50,6000.00
1074525397,"""Young Love"" The journey of a Young Girl with Big Dreams.",Country & Folk,Music,USD,2013-08-31,28000.00,2013-07-02 06:22:55,425.00,failed,7,US,425.00,425.00,28000.00
1074527333,Urban farming - FRESH ELEMENTS,Community Gardens,Food,DKK,2016-07-24,300000.00,2016-06-24 06:41:42,5980.00,failed,10,DK,156.40,893.54,44826.30
1074532702,ILL FONICS & SKIT SLAM HIP HOP ALBUM RAP THE ALMIGHTY,Hip-Hop,Music,GBP,2016-03-21,10000.00,2016-01-21 19:05:06,0.00,canceled,0,GB,0.00,0.00,14130.08
1074534312,"The Pokie - ""The Dirtiest Snuggie You've Ever Seen""",Product Design,Design,USD,2015-04-26,5000.00,2015-03-17 18:47:59,112.00,failed,3,US,112.00,112.00,5000.00
1074555926,Groundwork: 20 Stops on an Inspiring Summer Tour (Canceled),Documentary,Film & Video,USD,2016-03-16,20000.00,2016-01-27 22:43:01,5855.00,canceled,49,US,5855.00,5855.00,20000.00
1074560148,Honey Badger BBQ Sauce,Food,Food,USD,2012-08-31,40000.00,2012-08-01 09:15:31,49903.11,successful,1420,US,49903.11,49903.11,40000.00
1074565725,The Pitch,Shorts,Film & Video,GBP,2016-11-11,7000.00,2016-10-12 13:05:01,644.50,failed,29,GB,261.11,815.91,8861.66
1074571060,Live Chat 4 Sales - A New Communication,Software,Technology,USD,2015-05-15,12500.00,2015-03-31 22:30:44,610.00,failed,2,US,610.00,610.00,12500.00
1074573261,"A Great New Controversial Play - ""The Divide"".",Plays,Theater,EUR,2016-02-28,2500.00,2016-01-31 23:43:06,1.00,failed,1,IE,1.08,1.10,2742.49
1074576524,The Anxieties of Angie,Nonfiction,Publishing,USD,2014-05-19,5000.00,2014-03-20 01:44:50,0.00,failed,0,US,0.00,0.00,5000.00
1074577324,"Constant Rich, an online financial and business platform",Web,Technology,EUR,2017-12-20,55000.00,2017-11-20 11:58:56,0.00,canceled,0,DE,0.00,0.00,65191.37
1074582973,Nina Haigh Photography Gallery Exhibit and Vernissage,Photography,Photography,CAD,2014-03-25,700.00,2014-02-10 23:08:21,102.00,failed,5,CA,92.45,92.41,634.17
107459621,Our Last Best Hope - An RPG to Save the World,Tabletop Games,Games,USD,2012-06-18,3000.00,2012-05-30 02:06:40,12620.00,successful,360,US,12620.00,12620.00,3000.00
1074605639,Cornucopia,Software,Technology,USD,2015-11-08,100000.00,2015-09-09 00:54:24,100.00,failed,1,US,100.00,100.00,100000.00
1074612671,Crafted Blessings - Inspirational Crafts For All Ages,Crafts,Crafts,USD,2014-12-11,2000.00,2014-11-11 20:23:42,380.00,failed,9,US,380.00,380.00,2000.00
1074620658,What's The Worst That Can Happen? Stand Up Comedy on Bikes,Comedy,Film & Video,USD,2014-06-04,1250.00,2014-05-13 07:53:04,2303.00,successful,53,US,2303.00,2303.00,1250.00
107462950,Help @Vita to record an album to come back his girl.,Comedy,Music,USD,2017-02-18,1.00,2017-01-19 20:11:37,0.00,failed,0,US,20.00,0.00,1.00
1074646308,3D-printed rims (Canceled),Product Design,Design,EUR,2016-03-31,75000.00,2016-03-01 10:42:43,151.00,canceled,3,DE,164.96,172.62,85739.76
1074653849,Gen Military Kit Exchange - Mobile Website.,Web,Technology,GBP,2016-11-07,8000.00,2016-10-05 11:01:10,423.00,canceled,24,GB,523.50,535.50,10127.61
1074659746,The Wormworld Saga Treasure Chest,Comics,Comics,USD,2012-09-30,15000.00,2012-08-31 21:43:59,20562.81,successful,482,US,20562.81,20562.81,15000.00
1074662614,A Market of Faith [Pre-Production],Documentary,Film & Video,USD,2011-01-16,1000.00,2010-11-23 03:11:59,55.00,failed,2,US,55.00,55.00,1000.00
1074671935,The Ugly Truth & The Pretty Pink Demon - Young's Debut Album,Music,Music,USD,2012-08-02,50000.00,2012-06-28 08:02:11,400.00,canceled,3,US,400.00,400.00,50000.00
1074681709,Ultimate Grip,Games,Games,GBP,2013-10-04,1500.00,2013-08-05 23:08:28,1.00,failed,1,GB,1.53,1.61,2407.55
1074691039,Home: Snake Anthony’s Full Length Debut,Rock,Music,USD,2017-02-06,3000.00,2016-12-22 06:07:04,620.00,failed,11,US,45.00,620.00,3000.00
1074692417,A CATERED AFFAIR,Theater,Theater,USD,2012-02-08,3500.00,2012-01-24 23:49:55,4278.93,successful,96,US,4278.93,4278.93,3500.00
1074700702,BROWN HORNET OMNIVERSE,Webcomics,Comics,USD,2016-11-20,5000.00,2016-09-26 09:47:32,5374.00,successful,59,US,0.00,5374.00,5000.00
107470585,JU-YUKI,Narrative Film,Film & Video,USD,2012-04-12,500.00,2012-03-23 22:55:50,25.00,failed,1,US,25.00,25.00,500.00
1074707241,The Art of Blood,Conceptual Art,Art,USD,2017-04-20,100000.00,2017-03-21 01:35:41,1.00,failed,1,US,0.00,1.00,100000.00
1074722217,EZ Walk- No Tug Training System,Hardware,Technology,USD,2015-12-10,135000.00,2015-11-10 00:31:21,1.00,failed,1,US,1.00,1.00,135000.00
107472289,“Eden: Expressions in Gender” Exhibit Launch,Photography,Photography,USD,2012-12-23,3000.00,2012-12-13 14:40:12,3357.00,successful,53,US,3357.00,3357.00,3000.00
1074725808,Support the Mind Made Up EP,Hip-Hop,Music,USD,2013-06-12,9999.00,2013-05-13 16:12:08,420.00,failed,7,US,420.00,420.00,9999.00
1074732409,Comedy Biographies,Webseries,Film & Video,USD,2013-02-10,10000.00,2013-01-11 00:17:33,0.00,failed,0,US,0.00,0.00,10000.00
1074732569,The Old South Curl: A Novel,Fiction,Publishing,USD,2012-09-07,3200.00,2012-07-24 14:01:35,0.00,failed,0,US,0.00,0.00,3200.00
1074732822,Blab Telecom: Intelligent Communication in a unique App,Apps,Technology,GBP,2014-11-14,10000.00,2014-10-15 19:42:17,10.00,failed,2,GB,16.07,15.65,15654.60
1074760321,Trickits App,Apps,Technology,USD,2014-07-16,19000.00,2014-07-01 05:08:07,19816.00,successful,246,US,19816.00,19816.00,19000.00
1074761265,Kickstart The Untitled Show,Webseries,Film & Video,USD,2012-11-09,20.00,2012-09-10 17:23:34,0.00,failed,0,US,0.00,0.00,20.00
1074765907,dnldr - music community website for artists and audiophiles,Music,Music,GBP,2017-02-03,2500.00,2017-01-04 14:09:39,15.00,failed,1,GB,18.46,18.73,3121.92
107476703,Eye See Media FOOD Issue,Periodicals,Publishing,USD,2011-06-13,2500.00,2011-05-09 04:05:04,2510.00,successful,24,US,2510.00,2510.00,2500.00
107477273,"""Bill Gates Math App"" for iPhone and Android.",Technology,Technology,CAD,2014-04-30,2000000.00,2014-03-31 23:20:14,6.00,failed,2,CA,5.42,5.47,1823985.41
1074779717,Caleb Plattner: Soon,Electronic Music,Music,USD,2015-10-07,2222.00,2015-09-07 22:53:17,2707.00,successful,56,US,2707.00,2707.00,2222.00
1074784211,Business Development Game For Children,Children's Books,Publishing,USD,2017-03-31,10000.00,2017-03-24 06:36:49,0.00,canceled,0,US,0.00,0.00,10000.00
107478805,Steinberg Duo's debut album of all-English violin sonatas,Classical Music,Music,GBP,2012-12-02,5000.00,2012-11-02 11:35:48,5076.00,successful,80,GB,8187.26,8126.28,8004.61
1074791936,Redundant Clock,Product Design,Design,USD,2016-12-17,10000.00,2016-11-17 18:47:54,22214.00,successful,307,US,3599.00,22214.00,10000.00
107479453,Waffle Street Creamery - BIG sexy Food,Food Trucks,Food,USD,2017-05-09,8000.00,2017-03-10 23:13:00,1862.00,failed,24,US,213.00,1862.00,8000.00
107479781,For the Birds,Crafts,Crafts,USD,2015-07-01,200000.00,2015-05-19 22:10:22,10.00,failed,1,US,10.00,10.00,200000.00
1074800106,SHIRT BAG! EXPECT MORE FROM YOUR CLOTHING!,Apparel,Fashion,USD,2014-05-30,8500.00,2014-04-30 19:12:49,649.00,failed,13,US,649.00,649.00,8500.00
1074800880,Bloodstained: Ritual of the Night,Video Games,Games,USD,2015-06-13,500000.00,2015-05-11 18:58:41,5545991.70,successful,64867,US,5545991.70,5545991.70,500000.00
1074801327,"""Baby With A Beard And Other Stories"" Book Project",Fiction,Publishing,USD,2014-09-18,8000.00,2014-08-16 03:08:10,2078.00,failed,39,US,2078.00,2078.00,8000.00
107480135,Año Viejo.,Film & Video,Film & Video,MXN,2017-12-01,30000.00,2017-10-02 04:43:48,3950.00,failed,10,MX,8.22,211.52,1606.51
1074802269,Signal short film,Science Fiction,Film & Video,GBP,2015-07-10,400.00,2015-06-10 19:33:26,59.00,failed,5,GB,90.59,91.55,620.70
1074802966,Christopher Arnet & The Folk Opera,Country & Folk,Music,USD,2012-06-27,851.66,2012-05-23 01:34:31,45.02,failed,3,US,45.02,45.02,851.66
1074810666,Kaleidospoke,Art,Art,USD,2011-05-14,5000.00,2011-04-14 17:24:46,60.00,failed,3,US,60.00,60.00,5000.00
1074811422,TIDYLOOP · New Best Way to Tie,Product Design,Design,USD,2016-10-23,6300.00,2016-09-12 20:35:07,11259.00,successful,373,US,4188.00,11259.00,6300.00
1074816190,Revealed: the photographs of Francesco Mellina,Publishing,Publishing,GBP,2014-09-12,10000.00,2014-08-13 09:33:13,10060.00,successful,211,GB,16875.26,16330.11,16232.71
1074816951,BLACK GOLD - Full Length Album,Hip-Hop,Music,USD,2014-06-02,8700.00,2014-05-03 21:00:44,1110.00,failed,20,US,1110.00,1110.00,8700.00
1074819822,Darknet: A Short Film by Chris Vukasin & Whitney Williams,Horror,Film & Video,USD,2016-12-16,4000.00,2016-11-16 01:08:48,4021.00,successful,14,US,258.00,4021.00,4000.00
1074834277,God Bless America,Narrative Film,Film & Video,USD,2011-12-08,125000.00,2011-10-29 05:49:05,1260.00,failed,11,US,1260.00,1260.00,125000.00
1074837693,Urban Collective: The Youth Project for the Music Industry (Canceled),Indie Rock,Music,USD,2010-12-02,20000.00,2010-10-15 03:30:34,2070.00,canceled,17,US,2070.00,2070.00,20000.00
1074845911,Tech Wrap,Graphic Design,Design,USD,2013-03-02,750.00,2013-01-31 21:24:59,1009.00,successful,34,US,1009.00,1009.00,750.00
107486679,People In Motion,Film & Video,Film & Video,USD,2011-05-08,7000.00,2011-03-22 23:01:43,10873.00,successful,172,US,10873.00,10873.00,7000.00
1074867173,"Mika in the Quake - Adventure, humor & a bad kitty!",Comic Books,Comics,AUD,2015-07-25,200.00,2015-06-25 17:36:02,405.00,successful,21,AU,313.39,293.37,144.88
1074869105,Harvest Hut (Canceled),Restaurants,Food,AUD,2015-07-08,15000.00,2015-06-08 18:00:47,120.00,canceled,2,AU,91.49,89.63,11204.06
1074873950,Gambling & Hookers - a NSFW card game (Canceled),Tabletop Games,Games,GBP,2015-11-17,1300.00,2015-10-15 19:10:53,455.00,canceled,35,GB,694.96,693.72,1982.07
1074874265,PLOP,Technology,Technology,EUR,2016-07-27,15000.00,2016-05-28 07:07:27,51.00,failed,2,IT,57.05,56.68,16669.44
1074874654,Kinfolk Collective- Sock Brand Dedicated to Giving Back,Footwear,Fashion,USD,2015-08-08,10000.00,2015-07-09 01:05:52,496.00,failed,15,US,496.00,496.00,10000.00
1074880502,Funding Help for Christian Inspirational Films,Shorts,Film & Video,USD,2011-01-02,1500.00,2010-12-03 18:05:34,1660.00,successful,11,US,1660.00,1660.00,1500.00
1074893418,Cirque de Reflexions - Burning Man 2015,Art,Art,GBP,2015-07-03,4000.00,2015-06-03 19:14:31,4543.00,successful,37,GB,6906.89,7097.88,6249.51
1074896245,Alice Re-Drawn: Adventures In Wonderland,Illustration,Art,USD,2015-05-26,3000.00,2015-04-11 16:23:04,885.00,failed,9,US,885.00,885.00,3000.00
107491198,Overdue (Suspended),Hip-Hop,Music,GBP,2014-11-22,800.00,2014-11-19 02:01:40,0.00,suspended,0,GB,0.00,0.00,1255.67
1074921846,Portraits,Narrative Film,Film & Video,USD,2012-05-07,9000.00,2012-03-28 14:50:52,2202.00,failed,24,US,2202.00,2202.00,9000.00
1074932740,Cow-Man's Happy Adventure - World Travel - (2 Books),Children's Books,Publishing,GBP,2015-06-02,6800.00,2015-05-01 20:07:48,424.00,failed,11,GB,654.27,650.05,10425.29
1074941035,Trutta Productions Custom Fly Rods,Product Design,Design,USD,2015-07-05,11000.00,2015-06-05 21:54:03,825.00,failed,9,US,825.00,825.00,11000.00
1074941806,"Interactive, inside-out dog toy from Fetch: Bat-O-Lantern",Product Design,Design,USD,2016-06-04,8500.00,2016-05-10 22:31:49,162.00,canceled,4,US,162.00,162.00,8500.00
1074942734,Bepple Covers  -  personalize and protect your Pebble Time,Product Design,Design,USD,2015-04-19,17500.00,2015-03-20 00:05:51,21295.00,successful,569,US,21295.00,21295.00,17500.00
1074946839,bring back the blacksmith with moffitt metal works,Art,Art,USD,2017-10-21,4500.00,2017-09-21 20:24:12,1.00,failed,1,US,1.00,1.00,4500.00
1074949982,Secret Cuts: A Cherry Orchard Mystery,Journalism,Journalism,USD,2012-04-21,2500.00,2012-03-20 15:51:42,2585.00,successful,63,US,2585.00,2585.00,2500.00
1074952071,Local First Grocer - Reclaiming our food economy!,Food,Food,USD,2014-02-10,17000.00,2014-01-19 17:22:15,21872.50,successful,284,US,21872.50,21872.50,17000.00
1074954930,Lost and Found Project,Apps,Technology,USD,2016-12-09,10000.00,2016-11-09 19:55:22,5.00,failed,1,US,0.00,5.00,10000.00
1074978185,Faction,Film & Video,Film & Video,USD,2013-06-03,95000.00,2013-05-04 07:06:47,300.00,failed,5,US,300.00,300.00,95000.00
1074981722,Get Deva Into The Ropes,Poetry,Publishing,USD,2013-06-09,888.00,2013-05-23 00:52:03,1182.00,successful,30,US,1182.00,1182.00,888.00
107499775,Mellivora,Apparel,Fashion,USD,2017-06-18,15000.00,2017-05-04 22:48:45,1.00,failed,1,US,0.00,1.00,15000.00
1075017183,Both Sides Of The Equator CD with David Finck & Ze Mauricio,Jazz,Music,USD,2012-03-25,3000.00,2012-02-24 16:51:38,3005.00,successful,47,US,3005.00,3005.00,3000.00
1075023682,Beyond Science Fiction - Paintings by Michael Whelan,Art Books,Publishing,USD,2016-12-21,10000.00,2016-11-21 20:58:00,123627.00,successful,1269,US,23510.00,123627.00,10000.00
1075025304,HAVTEUR WATCHES - Built to Inflict Irreparable Envy,Product Design,Design,EUR,2017-04-01,39995.00,2017-03-01 17:39:47,9728.00,canceled,54,AT,6791.54,10340.91,42514.86
1075027126,Battalion,Tabletop Games,Games,USD,2016-02-25,5000.00,2016-01-25 20:27:43,382.00,failed,13,US,382.00,382.00,5000.00
1075027159,"Glasswater Lead Free Lures-clean lures, pure water",Product Design,Design,USD,2015-11-18,16500.00,2015-10-19 15:34:27,720.00,canceled,9,US,720.00,720.00,16500.00
1075027633,pickasaurus - desk dinosaurs looking for new homes,Product Design,Design,USD,2014-06-24,3750.00,2014-05-27 22:50:06,3815.00,successful,183,US,3815.00,3815.00,3750.00
1075032467,2012 - The Charlie Souza Band,Rock,Music,USD,2012-02-26,6000.00,2011-12-28 00:06:41,0.00,failed,0,US,0.00,0.00,6000.00
1075036490,We Want To Bring A Green And Unique Dining Experience to KC,Food Trucks,Food,USD,2014-08-16,125000.00,2014-07-02 22:42:53,0.00,canceled,0,US,0.00,0.00,125000.00
1075045537,AURT: America the Ultimate Road Trip,Documentary,Film & Video,USD,2015-06-02,18500.00,2015-04-21 02:58:21,505.00,failed,2,US,505.00,505.00,18500.00
107504664,Petrichor,Tabletop Games,Games,USD,2017-05-10,25000.00,2017-04-12 01:40:28,135449.00,successful,2294,US,6147.00,135449.00,25000.00
1075047104,The Lonely Goose Needs A Home,Farmer's Markets,Food,USD,2014-08-22,7346.00,2014-07-23 22:52:58,1115.00,failed,20,US,1115.00,1115.00,7346.00
1075047493,Growl & Howl - Poetry and Short Fiction digital magazine,Fiction,Publishing,USD,2013-06-01,3000.00,2013-05-02 23:50:20,0.00,failed,0,US,0.00,0.00,3000.00
1075052894,Siete Filos (Leatherback turtle): A Seri Indigenous Drama.,Animation,Film & Video,USD,2015-08-30,30000.00,2015-07-31 00:29:44,755.00,canceled,23,US,755.00,755.00,30000.00
1075053871,Bunker Architect -End of the world,Video Games,Games,USD,2015-03-21,250.00,2015-02-19 17:38:22,0.00,failed,0,US,0.00,0.00,250.00
1075060070,"Gorgon Eyes: Programmable, color changing contacts.",Wearables,Technology,USD,2016-09-09,15000.00,2016-08-10 19:15:02,160.00,failed,7,US,25.00,160.00,15000.00
1075062552,"Live production of Eleanor Estes ""The Hundred Dresses""",Theater,Theater,USD,2012-05-20,2500.00,2012-04-15 02:32:07,2541.00,successful,7,US,2541.00,2541.00,2500.00
1075064318,"THE JUNKYARD- Featured on Diners, Drive-Ins and Dives",Restaurants,Food,USD,2014-12-29,50000.00,2014-11-29 01:58:02,0.00,failed,0,US,0.00,0.00,50000.00
1075064678,Deep River Smokehouse Smoked Fish Salads,Small Batch,Food,USD,2014-12-20,30000.00,2014-11-20 17:11:00,590.00,failed,9,US,590.00,590.00,30000.00
1075064994,Slumber Stories,Tabletop Games,Games,CAD,2013-11-10,1000.00,2013-10-11 21:33:25,757.00,failed,20,CA,727.63,723.43,955.66
1075065877,Cloudrootline,Web,Journalism,EUR,2015-11-27,1000.00,2015-09-28 19:36:45,0.00,failed,0,IT,0.00,0.00,1058.00
1075069848,Janus One: A Phone To Simplify Your Life In A Smart Way,Technology,Technology,USD,2015-08-15,50000.00,2015-07-15 07:30:23,100589.00,successful,1131,US,100589.00,100589.00,50000.00
1075076288,The VeggieTall,Spaces,Food,GBP,2017-11-01,30000.00,2017-10-02 19:40:33,20.00,failed,1,GB,26.80,26.22,39327.24
1075076755,Eres Mala ,Documentary,Film & Video,USD,2010-12-19,7000.00,2010-11-14 07:42:57,7203.00,successful,36,US,7203.00,7203.00,7000.00
1075082224,"MORE COWBELL ""2"" The Bruce Dickinson Experience",Comedy,Film & Video,CAD,2017-12-01,43500.00,2017-10-25 08:50:26,1154.00,failed,7,CA,0.00,896.38,33789.03
1075100052,One last quest! Celebrating accomplishment! (Suspended),Video Games,Games,USD,2015-07-12,350.00,2015-06-12 02:10:13,55.00,suspended,3,US,55.00,55.00,350.00
107510407,The Age of Miracles: Writings on the Collapse of History,Nonfiction,Publishing,GBP,2016-11-30,1000.00,2016-10-31 21:26:14,1322.00,successful,74,GB,143.83,1668.83,1262.36
1075108838,Be Bonafide Natural Hair Magazine,Print,Journalism,USD,2015-03-21,5000.00,2015-01-22 20:15:40,6.00,failed,2,US,6.00,6.00,5000.00
