SERIALNR;PACKNR;ETHMAC;APPCODE;DISTICODE;MODELCODE;PACKCODE;EAN;SWVERSION;PRODUCTIONNR;ICCID;MSISDN;WIFIMAC;EHBPK;IMEI;OMAPID;ACTIVE;PROFILE;PCB;FEEDURL;SERVICEPROVIDER;ENVIRONMENT;DATACENTER
E1E1163BC6B18FB6;0000000016960;20-FE-DB-00-42-AE;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00874;89410114328701701453;;74-DA-38-2D-C8-56;D4090910C6B18FB675D465DFE1E1163B;860556025676396;E1E1163BC6B18FB6E1E1163BC6B18FB6;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
03210E9AEA587CBA;0000000016961;20-FE-DB-00-42-AF;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00875;89410114328701702386;;74-DA-38-2D-C8-62;D409190FEA587CBA75D465DF03210E9A;860556025669706;03210E9AEA587CBA03210E9AEA587CBA;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F1E8EC274E091CF2;0000000016962;20-FE-DB-00-42-B0;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00876;89410114328701701446;;74-DA-38-2D-C8-52;D4112A1D4E091CF275D465DFF1E8EC27;860556025676362;F1E8EC274E091CF2F1E8EC274E091CF2;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
ACF3E1EF83BFE5E4;0000000016963;20-FE-DB-00-42-B1;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00877;89410114328701701479;;74-DA-38-2D-C8-46;D411271D83BFE5E475D465DFACF3E1EF;860556025676156;ACF3E1EF83BFE5E4ACF3E1EF83BFE5E4;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
3CD56F2437E7BD40;0000000016964;20-FE-DB-00-42-B2;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00878;89410114328701702493;;74-DA-38-2D-C8-21;D4092E1F37E7BD4075D465DF3CD56F24;860556025669193;3CD56F2437E7BD403CD56F2437E7BD40;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
EDFAC287672120CA;0000000016965;20-FE-DB-00-42-B3;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00879;89410114328701702360;;74-DA-38-2D-C8-66;D4093A1F672120CA75D465DFEDFAC287;860556025674409;EDFAC287672120CAEDFAC287672120CA;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
6C0B4B12B16C4F55;0000000016966;20-FE-DB-00-42-B4;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00880;89410114328701702444;;74-DA-38-2D-C8-53;D409070FB16C4F5575D465DF6C0B4B12;860556025675786;6C0B4B12B16C4F556C0B4B12B16C4F55;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
8FC066D5A9545BEE;0000000016967;20-FE-DB-00-42-B5;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00881;89410114328701702428;;74-DA-38-2D-C8-51;D409241FA9545BEE75D465DF8FC066D5;860556025668575;8FC066D5A9545BEE8FC066D5A9545BEE;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
67015D5D1A46763F;0000000016968;20-FE-DB-00-42-B6;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00882;89410114328701698386;;74-DA-38-2D-C4-E2;D40938101A46763F75D465DF67015D5D;860556022580658;67015D5D1A46763F67015D5D1A46763F;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
9E6FBE2D4DA311DA;0000000016969;20-FE-DB-00-42-B7;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00883;89410114328701701354;;74-DA-38-2D-C8-4D;D4092B1F4DA311DA75D465DF9E6FBE2D;860556025678111;9E6FBE2D4DA311DA9E6FBE2D4DA311DA;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
FE07F754C0242D35;0000000016970;20-FE-DB-00-42-B8;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00884;89410114328701702303;;74-DA-38-2D-C4-FD;D409291FC0242D3575D465DFFE07F754;860556025668443;FE07F754C0242D35FE07F754C0242D35;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
C8EA77F56031FA7B;0000000016971;20-FE-DB-00-42-B9;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00885;89410114328701702295;;74-DA-38-2D-C8-64;D4093B1E6031FA7B75D465DFC8EA77F5;860556025668211;C8EA77F56031FA7BC8EA77F56031FA7B;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
21ABE425691138B8;0000000016972;20-FE-DB-00-42-BA;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00886;89410114328701701503;;74-DA-38-2D-C8-3A;D4091C1E691138B875D465DF21ABE425;860556025669508;21ABE425691138B821ABE425691138B8;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
9462355C0E5BDC7F;0000000016973;20-FE-DB-00-42-BB;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00887;89410114328701702311;;74-DA-38-2D-C3-0F;D409311F0E5BDC7F75D465DF9462355C;860556025678079;9462355C0E5BDC7F9462355C0E5BDC7F;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
D4BA6B6DB7094409;0000000016974;20-FE-DB-00-42-BC;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00888;89410114328701701529;;74-DA-38-2D-C5-25;D409291EB709440975D465DFD4BA6B6D;860556025669516;D4BA6B6DB7094409D4BA6B6DB7094409;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
90B7231BCCC4EF45;0000000016975;20-FE-DB-00-42-BD;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00889;89410114328701702162;;74-DA-38-2D-C3-3E;D4190518CCC4EF45387264DF90B7231B;860556025678582;90B7231BCCC4EF4590B7231BCCC4EF45;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
ADD3BDB2D24CEE2A;0000000016976;20-FE-DB-00-42-BE;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00890;89410114328701702394;;74-DA-38-2D-C2-EC;D4191C19D24CEE2A387264DFADD3BDB2;860556025673419;ADD3BDB2D24CEE2AADD3BDB2D24CEE2A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
CB5A975E9729448F;0000000016977;20-FE-DB-00-42-BF;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00891;89410114328701706270;;74-DA-38-2D-C2-FC;D4191E199729448F387264DFCB5A975E;860556022577407;CB5A975E9729448FCB5A975E9729448F;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
E057D29DE617D6FC;0000000016978;20-FE-DB-00-42-C0;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00892;89410114328701701420;;74-DA-38-2D-C3-18;D4192019E617D6FC387264DFE057D29D;860556025668229;E057D29DE617D6FCE057D29DE617D6FC;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
E3E7F0D22AA2A85A;0000000016979;20-FE-DB-00-42-C1;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00893;89410114328701707716;;74-DA-38-2D-C3-21;D41928192AA2A85A387264DFE3E7F0D2;860556025678756;E3E7F0D22AA2A85AE3E7F0D22AA2A85A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A0FFEDA67AB35A5D;0000000016980;20-FE-DB-00-42-C2;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00894;89410114328701702253;;74-DA-38-2D-C3-28;D41915177AB35A5D387264DFA0FFEDA6;860556025669136;A0FFEDA67AB35A5DA0FFEDA67AB35A5D;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B9CA2CD838E08F45;0000000016981;20-FE-DB-00-42-C3;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00895;89410114328701702097;;74-DA-38-2D-C3-0D;D4192E1738E08F45387264DFB9CA2CD8;860556025669789;B9CA2CD838E08F45B9CA2CD838E08F45;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
36019BBD9D974D0C;0000000016982;20-FE-DB-00-42-C4;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00896;89410114328701701412;;74-DA-38-2D-C3-04;D41914199D974D0C387264DF36019BBD;860556025669144;36019BBD9D974D0C36019BBD9D974D0C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
C2BA706BE662EC5B;0000000016983;20-FE-DB-00-42-C5;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00897;89410114328701702501;;74-DA-38-2D-C3-29;D409160FE662EC5B75D465DFC2BA706B;860556025669698;C2BA706BE662EC5BC2BA706BE662EC5B;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F57613406171DBBB;0000000016984;20-FE-DB-00-42-C6;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00898;89410114328701708250;;74-DA-38-2D-C8-69;D409090F6171DBBB75D465DFF5761340;860556025668476;F57613406171DBBBF57613406171DBBB;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
73AD41352CE6F664;0000000016985;20-FE-DB-00-42-C7;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00899;89410114328701702113;;74-DA-38-2D-C3-39;D41922172CE6F664387264DF73AD4135;860556025668856;73AD41352CE6F66473AD41352CE6F664;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
81114C365F99DE13;0000000016986;20-FE-DB-00-42-C8;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00900;89410114328701702287;;74-DA-38-2D-C2-F5;D4091D0F5F99DE1375D465DF81114C36;860556025674284;81114C365F99DE1381114C365F99DE13;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
4A92465212254F47;0000000016987;20-FE-DB-00-42-C9;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00901;89410114328701707880;;74-DA-38-2D-C3-05;D4192F1712254F47387264DF4A924652;860556025673237;4A92465212254F474A92465212254F47;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F494E47F5D6F2762;0000000016988;20-FE-DB-00-42-CA;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00902;89410114328701707930;;74-DA-38-2D-C2-FD;D4193F165D6F2762387264DFF494E47F;860556025677949;F494E47F5D6F2762F494E47F5D6F2762;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B6AE2008B696BE99;0000000016989;20-FE-DB-00-42-CB;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00903;89410114328701702543;;74-DA-38-2D-C3-33;D4193616B696BE99387264DFB6AE2008;860556025669474;B6AE2008B696BE99B6AE2008B696BE99;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
40E5F7A04757B97E;0000000016990;20-FE-DB-00-42-CC;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00904;89410114328701702451;;74-DA-38-2D-C3-46;D409230F4757B97E75D465DF40E5F7A0;860556025673427;40E5F7A04757B97E40E5F7A04757B97E;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F49BFF0504FD5458;0000000016991;20-FE-DB-00-42-CD;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00905;89410114328701702246;;74-DA-38-2D-C3-22;D419061304FD5458387264DFF49BFF05;860556025668591;F49BFF0504FD5458F49BFF0504FD5458;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
2D304B4084D60EAC;0000000016992;20-FE-DB-00-42-CE;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00906;89410114328701702170;;74-DA-38-2D-C3-2E;D4193C1784D60EAC387264DF2D304B40;860556025668526;2D304B4084D60EAC2D304B4084D60EAC;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
40BADC33422738DE;0000000016993;20-FE-DB-00-42-CF;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00907;89410114328701702477;;74-DA-38-2D-C3-36;D4191317422738DE387264DF40BADC33;860556025669458;40BADC33422738DE40BADC33422738DE;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
2F84225318323F3C;0000000016994;20-FE-DB-00-42-D0;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00908;89410114328701707906;;74-DA-38-2D-C3-49;D419401618323F3C387264DF2F842253;860556025697418;2F84225318323F3C2F84225318323F3C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
756E2BB73195515C;0000000016995;20-FE-DB-00-42-D1;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00909;89410114328701708268;;74-DA-38-2D-C3-45;D41931163195515C387264DF756E2BB7;860556025672981;756E2BB73195515C756E2BB73195515C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B88DBCF653890D3C;0000000016996;20-FE-DB-00-42-D2;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00910;89410114328701702535;;74-DA-38-2D-C7-DF;D409313853890D3C75D465DFB88DBCF6;860556025669409;B88DBCF653890D3CB88DBCF653890D3C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
34AD898721279CE5;0000000016997;20-FE-DB-00-42-D3;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00911;89410114328701707831;;74-DA-38-2D-C3-3A;D419141621279CE5387264DF34AD8987;860556025676248;34AD898721279CE534AD898721279CE5;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
FA492B57DE0E40FE;0000000016998;20-FE-DB-00-42-D4;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00912;89410114328701707732;;74-DA-38-2D-C3-1A;D4193017DE0E40FE387264DFFA492B57;860556025674011;FA492B57DE0E40FEFA492B57DE0E40FE;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
E7BD4661F8627DFA;0000000016999;20-FE-DB-00-42-D5;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00913;89410114328701701404;;74-DA-38-2D-C3-19;D4193916F8627DFA387264DFE7BD4661;860556025669482;E7BD4661F8627DFAE7BD4661F8627DFA;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
307487838AFACA65;0000000017000;20-FE-DB-00-42-D6;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00914;89410114328701702204;;74-DA-38-2D-C3-43;D41927198AFACA65387264DF30748783;860556025669102;307487838AFACA65307487838AFACA65;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
9D4AF376EE3D560B;0000000017001;20-FE-DB-00-42-D7;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00915;89410114328701701388;;74-DA-38-2D-C2-EA;D4193016EE3D560B387264DF9D4AF376;860556025673310;9D4AF376EE3D560B9D4AF376EE3D560B;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
FEF9E21866C5F41A;0000000017002;20-FE-DB-00-42-D8;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00916;89410114328701702196;;74-DA-38-2D-C3-0C;D419051766C5F41A387264DFFEF9E218;860556025674433;FEF9E21866C5F41AFEF9E21866C5F41A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F7DFB85491AE2E6E;0000000017003;20-FE-DB-00-42-D9;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00917;89410114328701707773;;74-DA-38-2D-C3-14;D4193A1691AE2E6E387264DFF7DFB854;860556025673435;F7DFB85491AE2E6EF7DFB85491AE2E6E;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
E871E2322B8D6261;0000000017004;20-FE-DB-00-42-DA;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00918;89410114328701701370;;74-DA-38-2D-C3-06;D4192D172B8D6261387264DFE871E232;860556025668740;E871E2322B8D6261E871E2322B8D6261;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B79DC7550CD16637;0000000017005;20-FE-DB-00-42-DB;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00919;89410114328701705801;;74-DA-38-2D-C5-3F;D41926170CD16637387264DFB79DC755;860556022577233;B79DC7550CD16637B79DC7550CD16637;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B8EBB9C2E304E181;0000000017006;20-FE-DB-00-42-DC;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00920;89410114328701708565;;74-DA-38-2D-C2-FF;D4192619E304E181387264DFB8EBB9C2;860556025670969;B8EBB9C2E304E181B8EBB9C2E304E181;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B0F836C84BE0CEA0;0000000017007;20-FE-DB-00-42-DD;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00921;89410114328701706916;;74-DA-38-2D-C7-F0;D409151F4BE0CEA075D465DFB0F836C8;860556022575690;B0F836C84BE0CEA0B0F836C84BE0CEA0;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
5170A9920A973EC9;0000000017008;20-FE-DB-00-42-DE;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00922;89410114328701702436;;74-DA-38-2D-C2-F6;D41932170A973EC9387264DF5170A992;860556025672650;5170A9920A973EC95170A9920A973EC9;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
7612B8F846F20308;0000000017009;20-FE-DB-00-42-DF;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00923;89410114328701702154;;74-DA-38-2D-C3-38;D4190F1346F20308387264DF7612B8F8;860556025674029;7612B8F846F203087612B8F846F20308;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
DF64CA0846705DA9;0000000017010;20-FE-DB-00-42-E0;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00924;89410114328701708441;;74-DA-38-2D-C2-F8;D4193E1746705DA9387264DFDF64CA08;860556025665373;DF64CA0846705DA9DF64CA0846705DA9;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
BA012D86EEC5A311;0000000017011;20-FE-DB-00-42-E1;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00925;89410114328701707922;;74-DA-38-2D-C3-26;D4193D16EEC5A311387264DFBA012D86;860556025672809;BA012D86EEC5A311BA012D86EEC5A311;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
1F9C128A4780EC6C;0000000017012;20-FE-DB-00-42-E2;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00926;89410114328701708235;;74-DA-38-2D-C3-1F;D41908134780EC6C387264DF1F9C128A;860556025669367;1F9C128A4780EC6C1F9C128A4780EC6C;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
EE5A6DCF3FD11117;0000000017013;20-FE-DB-00-42-E3;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00927;89410114328701702220;;74-DA-38-2D-C8-5D;D4190F173FD11117387264DFEE5A6DCF;860556025675778;EE5A6DCF3FD11117EE5A6DCF3FD11117;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
97ACC5A0B504B123;0000000017014;20-FE-DB-00-42-E4;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00928;89410114328701707757;;74-DA-38-2D-C3-2D;D409191FB504B12375D465DF97ACC5A0;860556025674383;97ACC5A0B504B12397ACC5A0B504B123;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
C3E821BB60262932;0000000017015;20-FE-DB-00-42-E5;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00929;89410114328701701396;;74-DA-38-2D-C7-AF;D419171760262932387264DFC3E821BB;860556025676065;C3E821BB60262932C3E821BB60262932;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
389528FFC3D497EA;0000000017016;20-FE-DB-00-42-E6;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00930;89410114328701707724;;74-DA-38-2D-C2-F1;D409080FC3D497EA75D465DF389528FF;860556025678020;389528FFC3D497EA389528FFC3D497EA;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A9E79F8D899E0F50;0000000017017;20-FE-DB-00-42-E7;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00931;89410114328701707914;;74-DA-38-2D-C2-F0;D4191219899E0F50387264DFA9E79F8D;860556025669441;A9E79F8D899E0F50A9E79F8D899E0F50;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
BEA37DF6632BEC2B;0000000017018;20-FE-DB-00-42-E8;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00932;89410114328701701362;;74-DA-38-2D-C2-EF;D4193E16632BEC2B387264DFBEA37DF6;860556025668369;BEA37DF6632BEC2BBEA37DF6632BEC2B;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
7D271FB437A61C0A;0000000017019;20-FE-DB-00-42-E9;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00933;89410114328701707815;;74-DA-38-2D-C2-EE;D4192C1737A61C0A387264DF7D271FB4;860556025676446;7D271FB437A61C0A7D271FB437A61C0A;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
5784CD44DDF14BA8;0000000017020;20-FE-DB-00-42-EA;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00934;89410114328701707856;;74-DA-38-2D-C3-02;D4190819DDF14BA8387264DF5784CD44;860556025674367;5784CD44DDF14BA85784CD44DDF14BA8;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
5C54983FD920F999;0000000017021;20-FE-DB-00-42-EB;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00935;89410114328701701891;;74-DA-38-2D-C3-D1;D4812E06D920F999DC2267DF5C54983F;860556025694696;5C54983FD920F9995C54983FD920F999;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
D742C57B12840B57;0000000017022;20-FE-DB-00-42-EC;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00936;89410114328701701883;;74-DA-38-2D-C3-B0;D479052E12840B57DC2267DFD742C57B;860556025694621;D742C57B12840B57D742C57B12840B57;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
9E69CBA2C8D807E9;0000000017023;20-FE-DB-00-42-ED;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00937;89410114328701701974;;74-DA-38-2D-C3-C6;D4793236C8D807E9DC2267DF9E69CBA2;860556025697616;9E69CBA2C8D807E99E69CBA2C8D807E9;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
72E4CE56DB926322;0000000017024;20-FE-DB-00-42-EE;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00938;89410114328701701800;;74-DA-38-2D-C3-E6;D4713416DB926322DC2267DF72E4CE56;860556025692799;72E4CE56DB92632272E4CE56DB926322;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
2FC5332008BC20CB;0000000017025;20-FE-DB-00-42-EF;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00939;89410114328701703061;;74-DA-38-2D-C4-08;D4712E1608BC20CBDC2267DF2FC53320;860556025694910;2FC5332008BC20CB2FC5332008BC20CB;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
F48FE512A4E6FAA3;0000000017026;20-FE-DB-00-42-F0;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00940;89410114328701702980;;74-DA-38-2D-C3-BD;D4792136A4E6FAA3DC2267DFF48FE512;860556025697715;F48FE512A4E6FAA3F48FE512A4E6FAA3;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
B2B881FB0424CB15;0000000017027;20-FE-DB-00-42-F1;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00941;89410114328701707872;;74-DA-38-2D-C3-F4;D47938370424CB15DC2267DFB2B881FB;860556025668567;B2B881FB0424CB15B2B881FB0424CB15;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
613246D576BBE218;0000000017028;20-FE-DB-00-42-F2;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00942;89410114328701702055;;74-DA-38-2D-C3-C7;D479303776BBE218DC2267DF613246D5;860556025694662;613246D576BBE218613246D576BBE218;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
701AC49AE5259F53;0000000017029;20-FE-DB-00-42-F3;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00943;89410114328701702048;;74-DA-38-2D-C3-E3;D4792536E5259F53DC2267DF701AC49A;860556025692732;701AC49AE5259F53701AC49AE5259F53;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
A50CBC9BF22DAE66;0000000017030;20-FE-DB-00-42-F4;SWISSCOM;swisscom;433-MA-1521-5A-2C;MA-1521-03;3700585301031;7.1.0;2415-00944;89410114328701701818;;74-DA-38-2D-C3-DC;D4793237F22DAE66DC2267DFA50CBC9B;860556025692781;A50CBC9BF22DAE66A50CBC9BF22DAE66;true;0;SAX00050001;prod/armv5te;swisscom;prod;sophia1
